model,replication,method,selected_components,ise,mspe,finite_result,numerical_instability,instability_diagnostic
Model 1,2857,FPCR,7,0.7880018965651225,1.2264537976062082,True,False,nan
Model 1,2858,CG-FPLS-code,1,0.700022914367232,1.0739506510350778,True,False,nan
Model 1,2858,Raw FPLS,2,0.7341536800039486,1.0478938519253274,True,False,85.18751809697557
Model 1,2858,Arnoldi FPLS,2,0.7341536800036065,1.047893851925215,True,False,3.007266368014257e-16
Model 1,2858,FPCR,7,0.6725724910364866,1.0423429664840347,True,False,nan
Model 1,2859,CG-FPLS-code,1,0.7513089912151878,1.4901298059019101,True,False,nan
Model 1,2859,Raw FPLS,2,0.4709793518643788,1.2083511019883837,True,False,60.22913146640011
Model 1,2859,Arnoldi FPLS,2,0.4709793518641698,1.2083511019883428,True,False,3.5249112137354432e-16
Model 1,2859,FPCR,9,0.7054773256219707,1.3220776182573615,True,False,nan
Model 1,2860,CG-FPLS-code,2,0.5343785372086046,0.7975726490556635,True,False,nan
Model 1,2860,Raw FPLS,2,0.5638445040823821,0.806331813003164,True,False,24.886920541023954
Model 1,2860,Arnoldi FPLS,2,0.5638445040824114,0.8063318130031769,True,False,5.601350487485398e-16
Model 1,2860,FPCR,7,0.6583855212643909,0.8306281342091612,True,False,nan
Model 1,2861,CG-FPLS-code,1,0.7647720856988255,1.3692744229320288,True,False,nan
Model 1,2861,Raw FPLS,2,0.6989657547221936,1.1813383725078161,True,False,51.231203959439604
Model 1,2861,Arnoldi FPLS,2,0.6989657547217345,1.1813383725078626,True,False,7.829378415690091e-16
Model 1,2861,FPCR,19,2.2709560554305153,1.2236286520373165,True,False,nan
Model 1,2862,CG-FPLS-code,1,0.9396592310753263,1.4426725243237453,True,False,nan
Model 1,2862,Raw FPLS,2,0.5272208165831613,1.1514135684086169,True,False,34.03998114523035
Model 1,2862,Arnoldi FPLS,2,0.527220816583238,1.1514135684086808,True,False,4.708543931086457e-16
Model 1,2862,FPCR,6,0.41655656623857285,1.0603521955688147,True,False,nan
Model 1,2863,CG-FPLS-code,1,0.9969782356237357,1.9536392067773138,True,False,nan
Model 1,2863,Raw FPLS,2,0.48616267890339704,0.9789899867996907,True,False,31.582509738290295
Model 1,2863,Arnoldi FPLS,2,0.4861626789033842,0.9789899867997508,True,False,6.321592102376532e-16
Model 1,2863,FPCR,5,0.4907360522507625,1.0735170000237377,True,False,nan
Model 1,2864,CG-FPLS-code,1,1.262246563829166,1.9092145662566293,True,False,nan
Model 1,2864,Raw FPLS,2,0.628127818409673,1.350614923192812,True,False,35.86221538742261
Model 1,2864,Arnoldi FPLS,2,0.628127818409686,1.350614923192827,True,False,6.838128188213203e-16
Model 1,2864,FPCR,9,0.9819224154523932,1.367649084934384,True,False,nan
Model 1,2865,CG-FPLS-code,1,0.3851460567550268,1.0855411609538035,True,False,nan
Model 1,2865,Raw FPLS,2,0.5950088750527938,0.9379734713470447,True,False,134.06250231191163
Model 1,2865,Arnoldi FPLS,2,0.5950088750545107,0.9379734713469772,True,False,3.5136268709145566e-16
Model 1,2865,FPCR,8,0.4193323715947028,0.9603730604909037,True,False,nan
Model 1,2866,CG-FPLS-code,1,0.6035201494907357,0.9593565576808787,True,False,nan
Model 1,2866,Raw FPLS,2,0.49264868465559475,0.8769954597399652,True,False,78.51001312340914
Model 1,2866,Arnoldi FPLS,2,0.4926486846553619,0.8769954597398599,True,False,2.8714763109678386e-16
Model 1,2866,FPCR,3,0.37470920148527775,0.822589697085399,True,False,nan
Model 1,2867,CG-FPLS-code,1,0.8183596321705605,1.1567454378193025,True,False,nan
Model 1,2867,Raw FPLS,2,0.5601956968996751,0.9710062390708137,True,False,43.05988449523657
Model 1,2867,Arnoldi FPLS,2,0.560195696899707,0.9710062390708355,True,False,8.899338363032627e-16
Model 1,2867,FPCR,4,0.45536500395275936,0.9114989129604192,True,False,nan
Model 1,2868,CG-FPLS-code,2,0.43380964653889653,1.1093010141713744,True,False,nan
Model 1,2868,Raw FPLS,3,0.8765704456680876,1.0230517659847809,True,False,887.182847950818
Model 1,2868,Arnoldi FPLS,3,0.87657044566749,1.0230517659848866,True,False,5.824051930399513e-16
Model 1,2868,FPCR,7,0.38889597867875436,1.0479937122442744,True,False,nan
Model 1,2869,CG-FPLS-code,1,0.8268312410371812,1.5699156896898308,True,False,nan
Model 1,2869,Raw FPLS,2,0.5824072990352306,1.1139825237276382,True,False,44.13597088896164
Model 1,2869,Arnoldi FPLS,2,0.5824072990354354,1.113982523727706,True,False,8.889852184183863e-16
Model 1,2869,FPCR,9,0.8315511424182508,1.0890461590469165,True,False,nan
Model 1,2870,CG-FPLS-code,1,0.3952949811117197,1.0451437315513432,True,False,nan
Model 1,2870,Raw FPLS,2,0.44793277239593415,1.1079296769342866,True,False,84.06601633220069
Model 1,2870,Arnoldi FPLS,2,0.44793277239675644,1.1079296769347409,True,False,7.185084877865889e-16
Model 1,2870,FPCR,5,0.31998239477595924,1.0440776116868404,True,False,nan
Model 1,2871,CG-FPLS-code,1,1.1976020339697535,1.7004215047373727,True,False,nan
Model 1,2871,Raw FPLS,2,0.46077871729791425,0.7072148332159485,True,False,30.005987166907232
Model 1,2871,Arnoldi FPLS,2,0.46077871729786807,0.7072148332159408,True,False,6.85534765905293e-16
Model 1,2871,FPCR,5,0.4344759000770959,0.6585154892906797,True,False,nan
Model 1,2872,CG-FPLS-code,1,0.433623854622726,0.9686560491654632,True,False,nan
Model 1,2872,Raw FPLS,2,0.31064967194277315,0.804700652668123,True,False,60.593931476318815
Model 1,2872,Arnoldi FPLS,2,0.31064967194234216,0.8047006526680471,True,False,8.905777814870347e-16
Model 1,2872,FPCR,6,0.41704618245076547,0.8362016035907199,True,False,nan
Model 1,2873,CG-FPLS-code,1,0.5730136045411538,1.3198977349486813,True,False,nan
Model 1,2873,Raw FPLS,2,0.5705041451912085,1.1540926217311864,True,False,65.5865210977917
Model 1,2873,Arnoldi FPLS,2,0.5705041451914838,1.1540926217312495,True,False,5.553649584486377e-16
Model 1,2873,FPCR,2,0.47418132267152296,1.1452478300552524,True,False,nan
Model 1,2874,CG-FPLS-code,1,0.8322212788462247,1.488675878592942,True,False,nan
Model 1,2874,Raw FPLS,2,0.6651355887431837,1.0597372855118778,True,False,44.2116521992148
Model 1,2874,Arnoldi FPLS,2,0.6651355887430964,1.059737285511873,True,False,2.227468209061078e-16
Model 1,2874,FPCR,6,0.7207835446036792,1.1087597809377934,True,False,nan
Model 1,2875,CG-FPLS-code,1,0.7559715842907139,1.2792482214057843,True,False,nan
Model 1,2875,Raw FPLS,3,1.9109529568364918,1.2901778671550475,True,False,700.0551110216954
Model 1,2875,Arnoldi FPLS,3,1.9109529567938341,1.2901778671474262,True,False,8.994208548042376e-16
Model 1,2875,FPCR,12,1.2255246395014365,1.145151040786207,True,False,nan
Model 1,2876,CG-FPLS-code,1,0.9378544169860263,1.5370501329288613,True,False,nan
Model 1,2876,Raw FPLS,2,0.48176546556866234,1.0808866838284987,True,False,38.06308826511496
Model 1,2876,Arnoldi FPLS,2,0.481765465568661,1.080886683828497,True,False,5.567962884279213e-16
Model 1,2876,FPCR,5,0.49816735585260163,1.0939303462952936,True,False,nan
Model 1,2877,CG-FPLS-code,1,0.511820467964193,1.0900320724572672,True,False,nan
Model 1,2877,Raw FPLS,2,0.44281922868545354,1.1882675958785711,True,False,85.66366087728481
Model 1,2877,Arnoldi FPLS,2,0.44281922868585355,1.1882675958790598,True,False,4.12758891937452e-16
Model 1,2877,FPCR,3,0.415764213525693,1.1053988489297648,True,False,nan
Model 1,2878,CG-FPLS-code,1,0.70902239397628,1.256055339261465,True,False,nan
Model 1,2878,Raw FPLS,2,0.5012736488328633,0.936181230980788,True,False,46.799545080593624
Model 1,2878,Arnoldi FPLS,2,0.5012736488328942,0.9361812309807886,True,False,7.77481839493334e-16
Model 1,2878,FPCR,8,0.6032893192046683,0.9754866818312901,True,False,nan
Model 1,2879,CG-FPLS-code,1,0.5320608428288809,1.2243783338151668,True,False,nan
Model 1,2879,Raw FPLS,1,0.5318679580825352,1.2196420460207178,True,False,1.0
Model 1,2879,Arnoldi FPLS,1,0.5318679580825352,1.2196420460207185,True,False,4.440892098500626e-16
Model 1,2879,FPCR,1,0.5921828318651354,1.258424392781436,True,False,nan
Model 1,2880,CG-FPLS-code,1,0.6452256389793609,1.2058308770076283,True,False,nan
Model 1,2880,Raw FPLS,2,0.565779857544238,1.1082648692369554,True,False,54.87606219470495
Model 1,2880,Arnoldi FPLS,2,0.5657798575442298,1.10826486923695,True,False,6.67409649194502e-16
Model 1,2880,FPCR,3,0.6236361355223577,1.219265683801777,True,False,nan
Model 1,2881,CG-FPLS-code,1,0.5770795777276138,1.3910628930962454,True,False,nan
Model 1,2881,Raw FPLS,5,7.4622186216126725,1.6038747386101744,True,False,185788.7222948769
Model 1,2881,Arnoldi FPLS,5,7.462227682474395,1.6038750998053306,True,False,4.842938275404444e-16
Model 1,2881,FPCR,13,1.2547736065742325,1.2933879633878353,True,False,nan
Model 1,2882,CG-FPLS-code,1,0.4714664935385504,1.153470230820142,True,False,nan
Model 1,2882,Raw FPLS,1,0.4712883788350672,1.150926747755188,True,False,1.0
Model 1,2882,Arnoldi FPLS,1,0.471288378835067,1.150926747755188,True,False,6.661338147750939e-16
Model 1,2882,FPCR,8,0.57849026293019,1.1363704448104035,True,False,nan
Model 1,2883,CG-FPLS-code,1,0.48862464694793106,1.1593571465644887,True,False,nan
Model 1,2883,Raw FPLS,2,0.41983582069736497,1.1673320203441826,True,False,85.48890262662357
Model 1,2883,Arnoldi FPLS,2,0.41983582069712244,1.1673320203439335,True,False,4.806951537294283e-16
Model 1,2883,FPCR,4,0.3021702490738278,1.1108710908076338,True,False,nan
Model 1,2884,CG-FPLS-code,1,0.595355961529946,1.3764650912115668,True,False,nan
Model 1,2884,Raw FPLS,2,0.4268625494557065,1.2198024958772526,True,False,47.035601431091436
Model 1,2884,Arnoldi FPLS,2,0.42686254945578034,1.2198024958773095,True,False,1.1431560555749165e-16
Model 1,2884,FPCR,4,0.5260392595188472,1.2571534067550827,True,False,nan
Model 1,2885,CG-FPLS-code,2,0.5002608411214853,1.2333211624663074,True,False,nan
Model 1,2885,Raw FPLS,2,0.5047841100719812,1.2412374961857888,True,False,25.918280265937177
Model 1,2885,Arnoldi FPLS,2,0.5047841100719794,1.241237496185786,True,False,6.805654973866873e-16
Model 1,2885,FPCR,4,0.6227238220427131,1.2644073487560425,True,False,nan
Model 1,2886,CG-FPLS-code,1,0.5252870601400018,1.3494045277453466,True,False,nan
Model 1,2886,Raw FPLS,2,0.6424863821615179,1.4530924355528756,True,False,125.69366788863513
Model 1,2886,Arnoldi FPLS,2,0.6424863821613251,1.453092435552776,True,False,6.710930207692316e-16
Model 1,2886,FPCR,12,0.8791332643412219,1.3490598454322345,True,False,nan
Model 1,2887,CG-FPLS-code,1,0.4793716836769474,1.1555779331970601,True,False,nan
Model 1,2887,Raw FPLS,2,0.5499372210780135,1.157756623560442,True,False,77.79483034247366
Model 1,2887,Arnoldi FPLS,2,0.5499372210789276,1.1577566235608747,True,False,4.449878217995003e-16
Model 1,2887,FPCR,10,0.6583225329024793,1.0190439158664437,True,False,nan
Model 1,2888,CG-FPLS-code,1,0.6638216704919612,1.3284752008176073,True,False,nan
Model 1,2888,Raw FPLS,2,0.5350663176821064,1.1711915837793212,True,False,31.46913501211775
Model 1,2888,Arnoldi FPLS,2,0.5350663176821054,1.1711915837793205,True,False,3.735272002526006e-16
Model 1,2888,FPCR,3,0.5973849609231509,1.1922254418915197,True,False,nan
Model 1,2889,CG-FPLS-code,1,0.8601520815692829,1.4510748938499538,True,False,nan
Model 1,2889,Raw FPLS,2,0.5861303080516262,1.1148670601517352,True,False,48.70112209061964
Model 1,2889,Arnoldi FPLS,2,0.586130308051516,1.114867060151698,True,False,1.1104141950429062e-15
Model 1,2889,FPCR,8,0.4548803280946803,1.0451784549369492,True,False,nan
Model 1,2890,CG-FPLS-code,1,0.6663534503964729,1.5365610749911451,True,False,nan
Model 1,2890,Raw FPLS,2,0.7185562761686299,1.2824496707385271,True,False,67.86359266189102
Model 1,2890,Arnoldi FPLS,2,0.7185562761677207,1.282449670738738,True,False,4.926629004561178e-16
Model 1,2890,FPCR,3,0.574705138250422,1.2876828117532744,True,False,nan
Model 1,2891,CG-FPLS-code,1,0.6974517056614128,1.2290017324778888,True,False,nan
Model 1,2891,Raw FPLS,2,0.5301540469523435,1.0951338602401597,True,False,62.7482268288277
Model 1,2891,Arnoldi FPLS,2,0.5301540469523252,1.0951338602401461,True,False,4.851037546880529e-16
Model 1,2891,FPCR,4,0.5524869307617759,1.124203427595357,True,False,nan
Model 1,2892,CG-FPLS-code,1,0.4968427497864271,1.0480681618162966,True,False,nan
Model 1,2892,Raw FPLS,2,0.6434576146830007,1.003464435030333,True,False,98.43681194798774
Model 1,2892,Arnoldi FPLS,2,0.6434576146825407,1.0034644350302688,True,False,3.396572984261126e-16
Model 1,2892,FPCR,8,0.880778514436339,1.0847005060230324,True,False,nan
Model 1,2893,CG-FPLS-code,1,1.1142314880793611,1.5005968374854326,True,False,nan
Model 1,2893,Raw FPLS,2,0.500098691829399,1.0675647366237242,True,False,58.42919619053145
Model 1,2893,Arnoldi FPLS,2,0.5000986918294447,1.0675647366237622,True,False,4.860078062462398e-16
Model 1,2893,FPCR,4,0.3981616551048323,1.0498832760585892,True,False,nan
Model 1,2894,CG-FPLS-code,1,0.5577719889525349,1.1114189186038277,True,False,nan
Model 1,2894,Raw FPLS,2,1.0761820810872615,1.097864189315186,True,False,138.74710623556084
Model 1,2894,Arnoldi FPLS,2,1.0761820810858638,1.0978641893148957,True,False,4.474876672245104e-16
Model 1,2894,FPCR,12,1.612600561916336,1.1722610654211982,True,False,nan
Model 1,2895,CG-FPLS-code,1,0.8676105275239252,1.5523281359154388,True,False,nan
Model 1,2895,Raw FPLS,2,0.5178818262901733,1.3150604274151771,True,False,55.3747713653758
Model 1,2895,Arnoldi FPLS,2,0.5178818262901903,1.3150604274151882,True,False,4.668976210180746e-16
Model 1,2895,FPCR,11,0.8662881649395735,1.3461680176127577,True,False,nan
Model 1,2896,CG-FPLS-code,2,0.48018304801869294,0.9396291317285459,True,False,nan
Model 1,2896,Raw FPLS,2,0.4739099647678482,0.8992632766914813,True,False,37.465727301613654
Model 1,2896,Arnoldi FPLS,2,0.47390996476785124,0.8992632766915364,True,False,3.777852085322863e-16
Model 1,2896,FPCR,6,0.5798995841358434,1.024110532597093,True,False,nan
Model 1,2897,CG-FPLS-code,1,0.6593908548339723,1.2457399396582451,True,False,nan
Model 1,2897,Raw FPLS,1,0.659351955826869,1.2450494265609189,True,False,1.0
Model 1,2897,Arnoldi FPLS,1,0.659351955826869,1.2450494265609198,True,False,1.1102230246251565e-16
Model 1,2897,FPCR,1,0.8001301481778235,1.3189945962517515,True,False,nan
Model 1,2898,CG-FPLS-code,1,0.44237913346892044,1.2844976510433777,True,False,nan
Model 1,2898,Raw FPLS,2,0.3915128116883204,1.2395207083113156,True,False,57.719800479958444
Model 1,2898,Arnoldi FPLS,2,0.39151281168797425,1.2395207083111555,True,False,3.9591835802622567e-16
Model 1,2898,FPCR,3,0.30291079142251065,1.2241736120986317,True,False,nan
Model 1,2899,CG-FPLS-code,1,0.6883427278296714,1.1419179335316452,True,False,nan
Model 1,2899,Raw FPLS,2,0.6716542489952517,1.3731448348480064,True,False,36.4750410120984
Model 1,2899,Arnoldi FPLS,2,0.6716542489953242,1.3731448348480968,True,False,2.633660038699516e-16
Model 1,2899,FPCR,9,0.8905276018940533,1.4172856395933078,True,False,nan
Model 1,2900,CG-FPLS-code,1,0.47839905922570125,1.077686256347117,True,False,nan
Model 1,2900,Raw FPLS,1,0.479493567459485,1.0777292883622558,True,False,1.0
Model 1,2900,Arnoldi FPLS,1,0.4794935674594845,1.0777292883622562,True,False,4.440892098500626e-16
Model 1,2900,FPCR,5,0.5725333925296399,1.0446028041561157,True,False,nan
Model 1,2901,CG-FPLS-code,1,0.7732564767326496,1.4930289802872339,True,False,nan
Model 1,2901,Raw FPLS,2,0.5361249913353613,1.2010665441043928,True,False,53.04597214524216
Model 1,2901,Arnoldi FPLS,2,0.5361249913354532,1.201066544104371,True,False,6.74175124724824e-16
Model 1,2901,FPCR,4,0.4813080409476961,1.21105868248136,True,False,nan
Model 1,2902,CG-FPLS-code,1,0.5542028454257255,1.2540317824463887,True,False,nan
Model 1,2902,Raw FPLS,2,0.565888813539148,0.9532504290195969,True,False,40.68721229518398
Model 1,2902,Arnoldi FPLS,2,0.5658888135394539,0.9532504290195938,True,False,4.507529275844894e-16
Model 1,2902,FPCR,3,0.608177992790508,1.033010812917126,True,False,nan
Model 1,2903,CG-FPLS-code,1,0.5196235464492966,1.5133715236248906,True,False,nan
Model 1,2903,Raw FPLS,2,0.7925191085371415,1.3495426060005653,True,False,136.64451065445297
Model 1,2903,Arnoldi FPLS,2,0.7925191085388653,1.349542606000726,True,False,7.789664035720561e-16
Model 1,2903,FPCR,6,0.5466415784925871,1.47319803995075,True,False,nan
Model 1,2904,CG-FPLS-code,1,0.664639009376344,1.4825633470413557,True,False,nan
Model 1,2904,Raw FPLS,2,0.478863799780677,1.3122038031318795,True,False,63.54691163943092
Model 1,2904,Arnoldi FPLS,2,0.4788637997811071,1.3122038031320218,True,False,2.251969945447367e-16
Model 1,2904,FPCR,4,0.4365515965002922,1.2311575165263346,True,False,nan
Model 1,2905,CG-FPLS-code,1,0.5766406790428974,1.1190000389725236,True,False,nan
Model 1,2905,Raw FPLS,2,0.41399631250358565,0.9484467130301992,True,False,69.29331123938795
Model 1,2905,Arnoldi FPLS,2,0.4139963125032754,0.9484467130300368,True,False,2.424789396301768e-16
Model 1,2905,FPCR,3,0.37162955459490915,0.9651720321395163,True,False,nan
Model 1,2906,CG-FPLS-code,1,0.5079418769470703,1.3280533117065474,True,False,nan
Model 1,2906,Raw FPLS,1,0.5080752158553216,1.3264632108028453,True,False,1.0
Model 1,2906,Arnoldi FPLS,1,0.5080752158553214,1.3264632108028465,True,False,2.220446049250313e-16
Model 1,2906,FPCR,4,0.3900226483607183,1.3047126584801976,True,False,nan
Model 1,2907,CG-FPLS-code,1,0.9071576783950275,1.6218346744807823,True,False,nan
Model 1,2907,Raw FPLS,2,0.7236658687181159,1.1559662246177118,True,False,80.68686744618512
Model 1,2907,Arnoldi FPLS,2,0.7236658687183214,1.15596622461769,True,False,3.4255222608896106e-16
Model 1,2907,FPCR,6,0.7454535112933794,1.1847585672516643,True,False,nan
Model 1,2908,CG-FPLS-code,1,0.43498153893963726,1.104946963542952,True,False,nan
Model 1,2908,Raw FPLS,2,0.3980589131232047,0.9376920905133105,True,False,64.03869592635897
Model 1,2908,Arnoldi FPLS,2,0.39805891312298014,0.9376920905134015,True,False,6.69189159195041e-16
Model 1,2908,FPCR,2,0.41335143436763433,0.9798318407490292,True,False,nan
Model 1,2909,CG-FPLS-code,1,0.4070544647195557,1.1731554038677867,True,False,nan
Model 1,2909,Raw FPLS,2,0.6383195746848984,1.1242685140406876,True,False,119.22021774486907
Model 1,2909,Arnoldi FPLS,2,0.6383195746844008,1.1242685140406181,True,False,2.8822205009134733e-16
Model 1,2909,FPCR,9,0.631740176587374,1.1660936818399115,True,False,nan
Model 1,2910,CG-FPLS-code,1,0.7343341515435443,1.5073000331236346,True,False,nan
Model 1,2910,Raw FPLS,2,0.37958054559420973,1.0694769672769358,True,False,37.65070105927038
Model 1,2910,Arnoldi FPLS,2,0.3795805455942187,1.06947696727694,True,False,2.53447927982237e-16
Model 1,2910,FPCR,5,0.37938256380094115,1.0260522082000019,True,False,nan
Model 1,2911,CG-FPLS-code,1,0.5915873215440697,1.535772413490614,True,False,nan
Model 1,2911,Raw FPLS,2,0.4197779898124559,1.1221607615298888,True,False,60.00616863749651
Model 1,2911,Arnoldi FPLS,2,0.4197779898123544,1.1221607615299347,True,False,5.562997946284855e-16
Model 1,2911,FPCR,8,0.6406691202079428,1.2192957851963302,True,False,nan
Model 1,2912,CG-FPLS-code,1,0.491275961721685,1.208048585792791,True,False,nan
Model 1,2912,Raw FPLS,3,1.6465383291625935,1.2561728072915468,True,False,2604.2175214517392
Model 1,2912,Arnoldi FPLS,3,1.6465383290310018,1.2561728072804303,True,False,6.04706007957173e-16
Model 1,2912,FPCR,11,0.6967540580010706,1.1059949042022028,True,False,nan
Model 1,2913,CG-FPLS-code,1,0.612904645314532,1.3118419212355041,True,False,nan
Model 1,2913,Raw FPLS,2,0.6980749219805338,1.2313005972606714,True,False,66.70841103963573
Model 1,2913,Arnoldi FPLS,2,0.6980749219812208,1.231300597260833,True,False,2.6348765932181514e-16
Model 1,2913,FPCR,2,0.6476480192040396,1.2506539247008885,True,False,nan
Model 1,2914,CG-FPLS-code,1,0.8583648068355663,1.229386367011604,True,False,nan
Model 1,2914,Raw FPLS,2,0.6403872021689392,1.0944345024186335,True,False,74.3485327067228
Model 1,2914,Arnoldi FPLS,2,0.6403872021688065,1.0944345024185564,True,False,4.804362608865053e-16
Model 1,2914,FPCR,2,0.6730511340094907,1.115666548559898,True,False,nan
Model 1,2915,CG-FPLS-code,1,0.7690066918523804,1.4676658192974494,True,False,nan
Model 1,2915,Raw FPLS,2,0.46110460900406897,1.0512826240880075,True,False,38.80958057458405
Model 1,2915,Arnoldi FPLS,2,0.46110460900404837,1.0512826240880049,True,False,9.075916020083461e-16
Model 1,2915,FPCR,2,0.4971717964845345,1.079761702907266,True,False,nan
Model 1,2916,CG-FPLS-code,1,0.8081385484287259,1.395714642271559,True,False,nan
Model 1,2916,Raw FPLS,3,1.36933134892603,0.9939249099891062,True,False,727.8799136469397
Model 1,2916,Arnoldi FPLS,3,1.3693313487512913,0.993924909963227,True,False,4.84884966404374e-16
Model 1,2916,FPCR,6,0.40821120354348694,0.9005008485376241,True,False,nan
Model 1,2917,CG-FPLS-code,1,0.71967665514735,1.358578405299273,True,False,nan
Model 1,2917,Raw FPLS,2,0.4568240316882782,0.9643099151710208,True,False,34.03636606666187
Model 1,2917,Arnoldi FPLS,2,0.45682403168829966,0.9643099151710038,True,False,4.818155148983023e-16
Model 1,2917,FPCR,6,0.5866616067863811,1.0803162886038582,True,False,nan
Model 1,2918,CG-FPLS-code,1,1.0539812014772136,1.8855483027314202,True,False,nan
Model 1,2918,Raw FPLS,2,0.49604049542650047,0.9885164302882948,True,False,39.60908061542877
Model 1,2918,Arnoldi FPLS,2,0.49604049542663303,0.9885164302880903,True,False,2.3031188144445653e-16
Model 1,2918,FPCR,5,0.5689970806363572,1.0468416754468246,True,False,nan
Model 1,2919,CG-FPLS-code,1,0.5658245374131774,1.3201356116194993,True,False,nan
Model 1,2919,Raw FPLS,2,1.0160183042469144,1.2843671446619218,True,False,102.88694512544485
Model 1,2919,Arnoldi FPLS,2,1.0160183042439814,1.2843671446612221,True,False,5.695194973760389e-16
Model 1,2919,FPCR,5,0.4457624015051427,1.1640313093512042,True,False,nan
Model 1,2920,CG-FPLS-code,1,0.5158947096921017,0.9716763730953883,True,False,nan
Model 1,2920,Raw FPLS,2,0.2862337733322082,0.7639674319474756,True,False,54.887033685066925
Model 1,2920,Arnoldi FPLS,2,0.286233773332394,0.7639674319476457,True,False,4.644943871918934e-16
Model 1,2920,FPCR,3,0.3256366694713795,0.7667288677515353,True,False,nan
Model 1,2921,CG-FPLS-code,1,0.4175051532474951,1.1651127480407468,True,False,nan
Model 1,2921,Raw FPLS,2,0.36772934986261696,1.0666821172296996,True,False,79.65266824350492
Model 1,2921,Arnoldi FPLS,2,0.367729349862573,1.0666821172296996,True,False,6.670947112817266e-16
Model 1,2921,FPCR,4,0.4221080934328464,1.0945446622222226,True,False,nan
Model 1,2922,CG-FPLS-code,1,0.659573267854409,0.9806920985973312,True,False,nan
Model 1,2922,Raw FPLS,2,0.9972075647416133,0.8643842813203456,True,False,94.07438719104202
Model 1,2922,Arnoldi FPLS,2,0.9972075647414945,0.8643842813203265,True,False,2.355408329267712e-16
Model 1,2922,FPCR,7,0.6163097850198224,0.8850488486169692,True,False,nan
Model 1,2923,CG-FPLS-code,1,0.42792960057258667,1.323649863188491,True,False,nan
Model 1,2923,Raw FPLS,2,0.6338906626968793,1.2432450194640658,True,False,86.57526208695006
Model 1,2923,Arnoldi FPLS,2,0.6338906626945189,1.2432450194632398,True,False,4.520207442242734e-16
Model 1,2923,FPCR,4,0.46450464419368503,1.2046956746525206,True,False,nan
Model 1,2924,CG-FPLS-code,1,1.3041524281293462,1.6192773994732144,True,False,nan
Model 1,2924,Raw FPLS,2,0.6724688209977756,1.0887240742066138,True,False,44.44256688873257
Model 1,2924,Arnoldi FPLS,2,0.6724688209978038,1.0887240742066293,True,False,4.503306566115382e-17
Model 1,2924,FPCR,5,0.7796830787679764,1.1015228451447698,True,False,nan
Model 1,2925,CG-FPLS-code,1,1.3043995458989293,1.867292176455784,True,False,nan
Model 1,2925,Raw FPLS,2,0.5651142695383624,1.2120477087821029,True,False,25.84657972595585
Model 1,2925,Arnoldi FPLS,2,0.5651142695383709,1.2120477087820976,True,False,8.930454212734e-16
Model 1,2925,FPCR,13,1.0738778638360948,1.2247623081304264,True,False,nan
Model 1,2926,CG-FPLS-code,1,0.6647716493387372,1.3763605916253332,True,False,nan
Model 1,2926,Raw FPLS,1,0.6658820225110114,1.3766631601036041,True,False,1.0
Model 1,2926,Arnoldi FPLS,1,0.6658820225110117,1.3766631601036041,True,False,6.661338147750939e-16
Model 1,2926,FPCR,2,0.547777418094866,1.1668429484057279,True,False,nan
Model 1,2927,CG-FPLS-code,1,1.1409397561645753,1.5690516943794477,True,False,nan
Model 1,2927,Raw FPLS,3,1.7716303268991687,1.284600121673029,True,False,415.02475488111776
Model 1,2927,Arnoldi FPLS,3,1.7716303269075013,1.2846001216743008,True,False,5.913888128813548e-16
Model 1,2927,FPCR,6,0.8829752621614717,1.2307443854674303,True,False,nan
Model 1,2928,CG-FPLS-code,1,0.5767979673882293,1.1104527666890618,True,False,nan
Model 1,2928,Raw FPLS,2,0.6556165475682115,0.999658680892095,True,False,86.59754476400624
Model 1,2928,Arnoldi FPLS,2,0.6556165475683011,0.9996586808921042,True,False,6.815541125187684e-16
Model 1,2928,FPCR,3,0.5556139207797441,1.072855735311867,True,False,nan
Model 1,2929,CG-FPLS-code,1,0.36380115636283944,1.2394299322671827,True,False,nan
Model 1,2929,Raw FPLS,2,0.5392124158042784,1.2745023044080666,True,False,131.8921123327956
Model 1,2929,Arnoldi FPLS,2,0.539212415804409,1.2745023044081218,True,False,4.852142336596403e-16
Model 1,2929,FPCR,6,0.5476408262618766,1.233042719872777,True,False,nan
Model 1,2930,CG-FPLS-code,2,0.38727931774811597,1.09622764055721,True,False,nan
Model 1,2930,Raw FPLS,2,0.3847256715127015,1.0840861481473696,True,False,35.56766288942326
Model 1,2930,Arnoldi FPLS,2,0.3847256715127028,1.0840861481473894,True,False,8.99507821640084e-16
Model 1,2930,FPCR,4,0.458252183645277,1.166089423552843,True,False,nan
Model 1,2931,CG-FPLS-code,1,0.7371814926056787,1.6382577420714528,True,False,nan
Model 1,2931,Raw FPLS,2,0.5463072357689649,1.5469445792685752,True,False,48.67712051844166
Model 1,2931,Arnoldi FPLS,2,0.54630723576889,1.5469445792685306,True,False,6.682453468061414e-16
Model 1,2931,FPCR,7,0.5163684004158716,1.4039114270061006,True,False,nan
Model 1,2932,CG-FPLS-code,2,0.3865562374845326,1.0025934293023995,True,False,nan
Model 1,2932,Raw FPLS,3,0.8423902385007465,1.1390652318826924,True,False,501.75888729339437
Model 1,2932,Arnoldi FPLS,3,0.8423902385282337,1.1390652318917995,True,False,9.029428884025958e-16
Model 1,2932,FPCR,6,0.490748949647909,1.081098015485282,True,False,nan
