analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,status,error_type,error_message,selected_components,criterion_name,runtime_seconds,intercept,numerical_positive_rank,eigenvalue_threshold,pilot_components,threshold,threshold_reached,sigma2,moment_residual_m0,effective_dimension,selected_beyond_effective_dimension,selected_at_cap,path_cap,processed_grid_size,shared_fpcr_path_seconds,training_rmse,training_bias,coefficient_norm,coefficient_max_abs,prediction_finite,inner_fold_failures,inner_error_messages,selected_basis_condition,selected_design_condition,instability_flag,inner_effective_dimension_min,inner_effective_dimension_max,rank_breakdown,selected_orthogonality_defect,selected_eigenvalue,selected_spectral_condition
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,4,development_combined,Raw FPLS,ok,,,52,inner_cv_mse,0.30629394400239107,133.63858953636998,,,,,,,,69.0,,False,70,650,,4.269814619844707,9.820064989094718e-14,21659.27163303993,3101.673580765724,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,4,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.38013053700160526,108.28659387767375,,,,,,,,70.0,,False,70,650,,3.861926482684511,1.0166226834721434e-13,23549.69268584315,3128.4627695654503,True,0.0,,1.0000000000000009,23.398971740749463,False,70.0,70.0,False,1.0247296858914894e-15,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,4,development_combined,FPCR,ok,,,21,response_gcv,0.03328384699852904,109.83977567385553,155.0,3.5438236038602157e-15,,,,,,,,False,70,650,0.0318322419989272,4.047951595331558,9.619655499521356e-14,23226.222869267196,3447.7145628657267,True,,,,,,,,,,2.8907506744654755e-05,849.3914375725137
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,5,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05518719899919233,160.0162246085408,155.0,3.602669046121667e-15,70.0,0.18761409055915437,True,8.125512107133696,1.341032519320276,70.0,False,False,70,650,0.03592917499918258,5.503227233807407,-9.109522253334617e-16,19053.777248876057,2802.9387318669287,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,5,development_combined,Raw FPLS,ok,,,44,inner_cv_mse,0.32669795000037993,132.24241834521337,,,,,,,,70.0,,False,70,650,,4.312992833256872,-1.8219044506669234e-15,21695.36027454025,2951.899981677532,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,5,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.33168463700349093,132.34270552356728,,,,,,,,70.0,,False,70,650,,4.308356368554301,-1.8219044506669234e-15,21707.77493052369,2951.6028135111937,True,0.0,,1.0000000000000004,12.95639517898697,False,70.0,70.0,False,1.1136485451546488e-15,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,2,5,development_combined,FPCR,ok,,,52,response_gcv,0.037324585999158444,95.73636539280537,155.0,3.602669046121667e-15,,,,,,,,False,70,650,0.03592917499918258,3.1273894379071074,-1.2990178733255164e-13,49530.305927672474,17908.522534488333,True,,,,,,,,,,7.881464618162831e-07,31671.151648372765
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,1,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05317746800210443,139.4934899358904,155.0,3.439148725533819e-15,70.0,0.20713522155608474,True,10.435467120883706,1.544323491391314,70.0,False,False,70,650,0.03458970500105352,6.201349781623668,2.7510757205070546e-14,17731.0816335461,2797.3479382138503,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,1,development_combined,Raw FPLS,ok,,,62,inner_cv_mse,0.3086615080010233,28.864401441377993,,,,,,,,70.0,,False,70,650,,5.4615373121538635,3.82599934640054e-14,20532.161314999223,3069.3076362609863,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,1,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.3523877160005213,110.63536744084143,,,,,,,,70.0,,False,70,650,,4.540318978724995,4.008189791467232e-14,21515.618295836884,3154.9834917019784,True,0.0,,1.0000000000000009,11.084186422377128,False,70.0,70.0,False,5.71668431423827e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,1,development_combined,FPCR,ok,,,10,response_gcv,0.035994531001051655,111.19830107085978,155.0,3.439148725533819e-15,,,,,,,,False,70,650,0.03458970500105352,4.714555319771178,5.174208639894063e-14,21503.251167992337,2836.603163318574,True,,,,,,,,,,6.468014632081673e-05,368.40573427186314
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,2,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.04994133799846168,167.76489257655115,155.0,3.5560721350607666e-15,70.0,0.17992079652420104,True,7.56881172345317,1.3693504562206729,70.0,False,False,70,650,0.03179313399959938,5.2790106998298985,8.654046140667886e-14,19134.78970957479,2951.2792686248813,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,2,development_combined,Raw FPLS,ok,,,52,inner_cv_mse,0.2724416770033713,192.85882827935265,,,,,,,,70.0,,False,70,650,,6.544789275873761,1.645179718952232e-13,27871.281146695794,4393.051146745682,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,2,development_combined,Arnoldi FPLS,ok,,,6,inner_cv_mse,0.31968421600140573,106.80988831544528,,,,,,,,70.0,,False,70,650,,3.843774918745306,1.3044835866775172e-13,23047.821746207428,3148.346208258745,True,0.0,,1.0000000000000004,20.712449617455942,False,70.0,70.0,False,7.406528365500667e-16,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,2,development_combined,FPCR,ok,,,55,response_gcv,0.03317248199891765,67.19484847015714,155.0,3.5560721350607666e-15,,,,,,,,False,70,650,0.03179313399959938,2.963484206609671,1.503071171800212e-13,47866.0942278155,14413.746126448837,True,,,,,,,,,,5.864022490944681e-07,42016.643188562346
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,3,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05053803899863851,146.03161115390003,155.0,3.749660474006635e-15,70.0,0.18869423433602234,True,7.910691438061774,1.4499520192270074,70.0,False,False,70,650,0.03167368699905637,5.660987393109388,3.479837500773824e-14,18758.632873650844,2759.2750144440906,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,3,development_combined,Raw FPLS,ok,,,64,inner_cv_mse,0.2780383500012249,153.40181916964895,,,,,,,,70.0,,False,70,650,,4.423429248938635,3.3705232337338086e-14,22484.974837370064,3156.3275508880615,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,3,development_combined,Arnoldi FPLS,ok,,,5,inner_cv_mse,0.31085952700050257,122.67596876926697,,,,,,,,70.0,,False,70,650,,4.23862849486513,3.6255898568271776e-14,21803.217081858642,3073.5557651928834,True,0.0,,1.0000000000000004,11.515193641309711,False,70.0,70.0,False,1.2013640123318327e-15,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,3,development_combined,FPCR,ok,,,35,response_gcv,0.03337555099824385,73.10263499218506,155.0,3.749660474006635e-15,,,,,,,,False,70,650,0.03167368699905637,3.6562697578890067,6.158037043254201e-14,26256.92244656539,3889.6895009798445,True,,,,,,,,,,1.0927528151839106e-05,2377.4775719359
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,4,development_combined,CG-FPLS-code,ok,,,3,discrepancy_moment,0.05189121900002647,151.31683743667296,155.0,3.732049819676782e-15,70.0,0.2026554205009718,True,9.151063954378682,1.4645871230436138,70.0,False,False,70,650,0.03244386500045948,5.045030485286241,3.6620279458405166e-14,20166.788646291436,3005.3177846679832,True,,,,,,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,4,development_combined,Raw FPLS,ok,,,41,inner_cv_mse,0.2773573699996632,149.02116931689397,,,,,,,,70.0,,False,70,650,,4.827155007917717,5.830094242134155e-14,23094.322481187162,3043.6383889809367,True,0.0,,4503599627370496.0,4503599627370496.0,True,,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,3,4,development_combined,Arnoldi FPLS,ok,,,4,inner_cv_mse,0.3396988959975715,102.732284248393,,,,,,,,70.0,,False,70,650,,4.635667615359594,4.1539421475205855e-14,21081.379252636747,3041.051283502041,True,0.0,,1.0000000000000002,8.549421031676827,False,70.0,70.0,False,9.472775766183057e-16,,
