analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,59,0.00029820006378949494,True,3.286696207119994e-07,5.53400886896391e-07,0.00029820006378949494,7062.985074813927,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,60,0.00028766886499305996,True,2.956275831969045e-07,5.300533026183368e-07,0.00028766886499305996,5733.4833536705055,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,61,0.00028583832647321734,True,2.701924813465449e-07,5.296222652214052e-07,0.00028583832647321734,975.8399287318625,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,62,0.0002705307565724054,True,2.500571945612541e-07,4.500115721916927e-07,0.0002705307565724054,8549.360147340412,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,63,0.0002649930530489539,True,2.389355601659406e-07,4.467854067218474e-07,0.0002649930530489539,3187.8051528987985,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,64,0.0002570961140469228,True,2.170010950372328e-07,4.3025285324009107e-07,0.0002570961140469228,4655.475093573593,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,65,0.0002570461437609473,True,1.860070173517731e-07,4.3166093600203595e-07,0.0002570461437609473,30.57061515548505,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,66,0.00025653384504251836,True,1.8224831168269804e-07,4.287323473493563e-07,0.00025653384504251836,340.54434401702036,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,67,0.0002564912768149359,True,1.6200952388263736e-07,4.2449642592335726e-07,0.0002564912768149359,29.730454794742553,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,68,0.00024889665002129175,True,1.500864017627778e-07,4.2379969238968345e-07,0.00024889665002129175,5271.124730213247,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,69,0.00024526738426738356,True,1.451294971749376e-07,4.250213934774928e-07,0.00024526738426738356,2722.852383496337,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,70,0.00023923902520002992,True,1.3969491638918376e-07,3.935987867380766e-07,0.00023923902520002992,4518.950680163546,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,1,295.51552172174036,True,,,,,True,1.0,1.0,1.5530363338887065,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,2,230.96383868807237,True,,,,,True,5.543150938288664,14.21042762564604,-0.07635446722332656,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,3,38.221185877999226,True,,,,,True,69.31832208781495,462.1427941496147,-1.6679590978227703,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,4,26.589618124100852,True,,,,,True,15930.010303210021,118748.30068268043,-3.258225820975509,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,5,25.815431767163748,True,,,,,True,2686716.061369345,28222091.01248717,-4.84843024769637,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,6,25.636157114174864,True,,,,,True,523362859.74414706,8956561824.919983,-6.438631775929279,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,7,25.71366988206679,True,,,,,True,201732164179.83112,4383996044928.9766,-8.028833169321688,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,8,25.258427557299036,True,,,,,True,220782256210068.9,3633947283747738.0,-9.619034556441228,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,9,25.345158700381354,True,,,,,True,4503599627370496.0,4337385082107646.5,-11.20923594326895,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,10,25.593318844668868,True,,,,,True,4503599627370496.0,4503599627370496.0,-12.799437330083098,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,11,26.21832467437409,True,,,,,True,4503599627370496.0,4503599627370496.0,-14.389638716896613,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,12,25.547453142254962,True,,,,,True,4503599627370496.0,4503599627370496.0,-15.9798401037101,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,13,26.10546677721427,True,,,,,True,4503599627370496.0,4503599627370496.0,-17.570041490523582,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,14,26.132810783405976,True,,,,,True,4503599627370496.0,4503599627370496.0,-19.16024287733707,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,15,25.976399456541557,True,,,,,True,4503599627370496.0,4503599627370496.0,-20.750444264150552,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,16,25.688778103140304,True,,,,,True,4503599627370496.0,4503599627370496.0,-22.34064565096404,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,17,25.56075773430229,True,,,,,True,4503599627370496.0,4503599627370496.0,-23.93084703777752,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,18,25.919896932311477,True,,,,,True,4503599627370496.0,4503599627370496.0,-25.521048424591008,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,19,25.70275632975023,True,,,,,True,4503599627370496.0,4503599627370496.0,-27.11124981140449,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,Raw FPLS,20,25.156872876090013,True,,,,,True,4503599627370496.0,4503599627370496.0,-28.701451198217978,
